timestamp_epoch	surf_min	surf_max	surf_humanRelation	swell_0_height	swell_0_period	swell_0_impact	swell_0_direction	swell_0_directionMin	swell_0_optimalScore	swell_1_height	swell_1_period	swell_1_impact	swell_1_direction	swell_1_directionMin	swell_1_optimalScore	swell_2_height	swell_2_period	swell_2_impact	swell_2_direction	swell_2_directionMin	swell_2_optimalScore	swell_3_height	swell_3_period	swell_3_impact	swell_3_direction	swell_3_directionMin	swell_3_optimalScore	swell_4_height	swell_4_period	swell_4_impact	swell_4_direction	swell_4_directionMin	swell_4_optimalScore	swell_5_height	swell_5_period	swell_5_impact	swell_5_direction	swell_5_directionMin	swell_5_optimalScore	timestamp_utc	rating
1680444000	1.9015766666666667	3.090116666666667	Thigh to stomach	0.37	15	0.04	80.06	74.94	0	3.81	7	0.72	194.93	181.93	1	4.07	5	0.0	342.87	324.98	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.34	11	0.11	120.95	117.66	0	2023-04-02 14:00:00	N
1680447600	1.9179833333333334	3.0286583333333335	Thigh to stomach	0.36	15	0.04	80.31	75.37	0	3.54	7	0.68	194.71	182.13	1	3.99	5	0.0	350.36	332.73	0	0.29	8	0.09	122.72	118.92	0	0.0	0	0.0	0.0	0.0	0	0.41	11	0.13	125.11	120.78	0	2023-04-02 15:00:00	N
1680451200	2.0	3.0	Thigh to waist	0.36	15	0.04	79.99	74.96	0	3.36	7	0.72	194.61	181.9	1	3.7	5	0.0	359.58	343.8	0	0.3	8	0.1	122.76	118.97	0	0.76	5	0.01	280.3	275.28	0	0.4	11	0.14	124.84	120.57	0	2023-04-02 16:00:00	N
1680454800	1.7786566666666668	2.7731883333333336	Thigh to waist	0.35	14	0.04	80.55	75.5	0	3.17	7	0.67	194.17	181.35	1	3.47	5	0.0	2.14	-14.48	0	0.28	8	0.09	123.49	119.78	0	0.0	0	0.0	0.0	0.0	0	0.41	11	0.13	124.23	119.98	0	2023-04-02 17:00:00	N
1680458400	1.6557333333333335	2.6447966666666667	Thigh to waist	0.34	14	0.03	80.15	75.0	0	1.74	7	0.35	163.64	156.57	0	3.11	5	0.0	7.54	-8.37	0	0.35	8	0.09	129.17	124.37	0	2.49	7	0.42	209.56	201.1	0	0.4	11	0.11	124.07	119.78	0	2023-04-02 18:00:00	N
1680462000	1.5	2.5164050000000002	Thigh to waist	0.33	14	0.03	80.6	75.53	0	1.65	8	0.36	159.4	151.62	0	2.83	4	0.0	12.01	-3.73	0	0.0	0	0.0	0.0	0.0	0	2.41	7	0.44	208.31	199.62	0	0.34	11	0.1	121.99	118.45	0	2023-04-02 19:00:00	N
1680465600	1.3442766666666666	2.3552133333333334	Thigh to waist	0.33	14	0.03	80.19	75.02	0	1.51	7	0.34	156.16	148.63	0	2.6	4	0.0	16.63	1.22	0	0.0	0	0.0	0.0	0.0	0	2.38	7	0.46	206.9	197.69	0	0.33	11	0.1	122.12	118.63	0	2023-04-02 20:00:00	N
1680469200	1.1885433333333333	2.161201666666667	Thigh to waist	0.32	14	0.04	80.56	75.5	0	1.53	7	0.38	156.33	148.69	0	2.24	4	0.0	16.43	1.36	0	0.84	7	0.0	49.68	43.97	0	2.23	7	0.47	207.9	199.18	0	0.32	11	0.11	122.17	118.67	0	2023-04-02 21:00:00	N
1680472800	1.0	2.0	Knee to thigh	0.32	14	0.04	80.28	75.1	0	1.6	7	0.4	158.48	150.16	0	1.95	4	0.0	19.71	5.14	0	0.97	7	0.0	49.67	43.89	0	2.07	7	0.45	210.47	201.95	0	0.32	11	0.11	122.25	118.77	0	2023-04-02 22:00:00	N
1680476400	0.9248666666666667	1.8920666666666668	Knee to thigh	0.31	14	0.04	80.49	75.47	0	1.51	7	0.39	155.36	147.44	0	1.86	4	0.0	28.01	13.58	0	0.96	7	0.0	49.18	43.05	0	2.03	7	0.46	209.09	200.31	0	0.32	11	0.11	122.29	118.79	0	2023-04-02 23:00:00	Y
1680480000	0.8169333333333334	1.8169333333333333	Knee to thigh	0.31	14	0.04	80.17	75.03	0	1.58	7	0.41	156.99	148.56	0	1.88	4	0.0	35.99	22.27	0	0.91	7	0.0	50.94	45.08	0	1.88	7	0.44	211.17	203.22	0	0.31	11	0.11	122.38	118.9	0	2023-04-03 00:00:00	Y
1680483600	0.7418	1.70899	Knee to thigh	0.3	14	0.04	80.59	75.52	0	1.55	7	0.42	155.66	147.26	0	1.88	5	0.0	41.0	28.13	0	0.95	7	0.0	51.07	45.42	0	1.8	7	0.43	210.69	202.65	0	0.31	10	0.11	122.42	118.94	0	2023-04-03 01:00:00	Y
1680487200	0.6338566666666667	1.6010466666666667	Knee to thigh	0.0	0	0.0	0.0	0.0	0	1.59	7	0.41	156.52	147.62	0	1.89	5	0.0	43.32	31.43	0	0.88	7	0.0	52.16	46.42	0	1.68	7	0.4	211.67	204.21	0	0.31	10	0.11	122.5	119.03	0	2023-04-03 02:00:00	Y
1680490800	0.5587233333333333	1.5259233333333333	Knee to thigh	0.0	0	0.0	0.0	0.0	0	1.51	7	0.41	152.99	144.81	0	1.87	5	0.0	45.41	34.04	0	0.81	7	0.0	51.44	45.09	0	1.67	7	0.4	209.37	201.31	0	0.29	11	0.12	123.51	120.41	0	2023-04-03 03:00:00	Y
1680494400	0.45079	1.45079	Knee to thigh	0.29	14	0.04	80.35	75.23	0	1.58	7	0.44	155.22	146.31	0	1.8	5	0.0	46.93	35.45	0	0.78	7	0.0	52.63	46.95	0	1.53	6	0.39	211.7	204.51	0	0.3	11	0.12	123.49	120.35	0	2023-04-03 04:00:00	Y
1680498000	0.3428466666666667	1.3100366666666667	Knee to thigh	0.0	0	0.0	0.0	0.0	0	1.63	7	0.45	156.88	147.32	0	1.72	5	0.0	48.5	36.86	0	0.72	7	0.0	52.47	46.88	0	1.39	6	0.34	213.38	206.72	0	0.29	11	0.12	123.64	120.57	0	2023-04-03 05:00:00	Y
1680501600	0.26771333333333336	1.2349033333333332	Knee to thigh	0.0	0	0.0	0.0	0.0	0	1.63	7	0.46	156.56	146.99	0	1.62	5	0.0	50.25	38.28	0	0.67	7	0.0	52.74	47.05	0	1.33	6	0.33	213.36	206.76	0	0.3	11	0.13	123.71	120.65	0	2023-04-03 06:00:00	Y
1680505200	0.19258000000000003	1.19258	Knee to thigh	0.0	0	0.0	0.0	0.0	0	1.64	7	0.46	156.21	146.68	0	1.52	5	0.0	52.03	39.71	0	0.64	7	0.0	53.04	47.33	0	1.26	6	0.32	213.2	206.66	0	0.3	11	0.13	123.59	120.49	0	2023-04-03 07:00:00	Y
1680508800	0.11745666666666671	1.1174566666666668	Knee to thigh	0.0	0	0.0	0.0	0.0	0	1.63	7	0.47	155.56	146.23	0	1.43	4	0.0	54.98	42.08	0	0.63	7	0.0	51.0	44.83	0	1.22	6	0.31	212.66	206.06	0	0.3	11	0.13	123.64	120.54	0	2023-04-03 08:00:00	Y
1680512400	0.07513333333333339	1.0751333333333333	Knee to thigh	0.0	0	0.0	0.0	0.0	0	1.62	7	0.46	154.47	145.45	0	1.36	4	0.0	58.45	44.82	0	0.6	7	0.0	50.73	44.59	0	1.2	6	0.32	211.31	204.45	0	0.3	11	0.13	123.63	120.53	0	2023-04-03 09:00:00	Y
1680516000	0.0	1.0	Shin to knee	0.28	13	0.04	80.5	75.49	0	1.68	7	0.51	156.34	146.71	0	1.3	4	0.0	61.57	47.49	0	0.57	7	0.0	50.52	44.37	0	1.09	6	0.31	213.64	207.55	0	0.31	11	0.14	123.65	120.54	0	2023-04-03 10:00:00	Y
1680519600	-0.027341666666666625	0.9453166666666666	Shin to knee	0.0	0	0.0	0.0	0.0	0	1.74	7	0.51	158.58	148.13	0	1.27	4	0.0	65.98	50.84	0	0.55	7	0.0	50.77	44.45	0	0.98	6	0.27	215.8	210.19	0	0.32	10	0.14	122.65	119.17	0	2023-04-03 11:00:00	Y
1680523200	-0.021873333333333328	0.9562533333333334	Shin to knee	0.28	13	0.04	80.62	75.61	0	1.74	7	0.53	158.58	148.21	0	1.22	4	0.01	69.64	53.77	0	0.56	7	0.0	50.87	44.58	0	0.95	6	0.27	215.42	209.86	0	0.35	10	0.14	122.4	119.08	0	2023-04-03 12:00:00	Y
1680526800	-0.016404999999999975	0.96719	Shin to knee	0.0	0	0.0	0.0	0.0	0	1.75	7	0.49	158.34	147.85	0	1.18	4	0.04	74.87	57.75	0	0.57	7	0.0	50.35	44.04	0	0.92	6	0.24	215.09	209.58	0	0.33	10	0.14	122.67	119.18	0	2023-04-03 13:00:00	Y
1680530400	-0.01093666666666665	0.9781266666666667	Shin to knee	0.0	0	0.0	0.0	0.0	0	1.77	7	0.49	159.19	148.42	0	1.13	4	0.06	78.42	60.31	0	0.58	7	0.0	50.46	44.39	0	0.87	6	0.23	215.63	210.35	0	0.36	11	0.14	123.81	120.34	0	2023-04-03 14:00:00	Y
1680534000	-0.03827833333333333	0.9890633333333333	Shin to knee	0.37	2	0.07	161.36	155.35	0	1.78	7	0.51	159.17	148.28	0	1.03	4	0.03	73.43	58.03	0	0.57	7	0.0	50.45	44.49	0	0.84	6	0.23	215.39	210.21	0	0.37	11	0.15	123.72	120.16	0	2023-04-03 15:00:00	Y
1680537600	0.0	1.0	Shin to knee	1.18	7	0.05	74.01	55.08	0	1.78	7	0.48	159.1	148.11	0	0.23	13	0.03	80.16	75.33	0	0.0	0	0.0	0.0	0.0	0	0.82	6	0.21	214.92	209.79	0	0.37	11	0.14	123.86	120.37	0	2023-04-03 16:00:00	Y
1680541200	0.0	1.0	Shin to knee	1.13	7	0.05	72.86	54.14	0	1.78	7	0.48	158.65	147.64	0	0.0	0	0.0	0.0	0.0	0	0.24	16	0.04	81.88	77.06	0	0.81	6	0.21	214.08	208.92	0	0.37	11	0.14	123.86	120.35	0	2023-04-03 17:00:00	Y
1680544800	0.03280999999999998	1.03281	Knee to thigh	1.08	7	0.01	71.93	53.24	0	1.66	7	0.44	153.24	143.88	0	0.0	0	0.0	0.0	0.0	0	0.26	16	0.04	81.21	76.26	0	1.01	6	0.27	206.68	200.49	0	0.38	11	0.14	123.77	120.15	0	2023-04-03 18:00:00	Y
1680548400	0.03280999999999998	1.03281	Knee to thigh	1.03	7	0.01	72.04	52.96	0	1.48	7	0.38	145.6	138.34	0	0.82	6	0.24	180.24	176.36	0	0.35	16	0.05	81.35	76.25	0	0.94	6	0.24	208.03	202.26	0	0.0	0	0.0	0.0	0.0	0	2023-04-03 19:00:00	Y
1680552000	0.0	1.0	Shin to knee	0.94	7	0.0	64.9	51.53	0	1.4	7	0.37	141.95	135.47	0	0.91	6	0.26	174.87	170.35	0	0.37	16	0.05	81.0	75.87	0	0.97	6	0.26	205.89	199.91	0	0.38	2	0.06	170.68	162.91	0	2023-04-03 20:00:00	Y
1680555600	0.0	1.03281	Knee to thigh	0.86	7	0.0	59.58	49.59	0	1.44	7	0.38	142.48	135.84	0	0.83	6	0.24	177.47	173.83	0	0.38	16	0.05	81.24	76.23	0	0.95	6	0.25	205.57	199.67	0	0.52	2	0.08	157.09	144.86	0	2023-04-03 21:00:00	Y
1680559200	0.0	1.0	Shin to knee	0.83	7	0.0	58.83	49.33	0	1.45	7	0.37	142.27	135.59	0	0.82	6	0.24	178.32	174.46	0	0.4	15	0.05	81.07	75.88	0	0.91	6	0.24	205.85	200.13	0	0.62	2	0.1	159.25	146.56	0	2023-04-03 22:00:00	Y
1680562800	0.013671666666666638	1.0437475	Knee to thigh	0.79	7	0.0	58.33	49.09	0	1.38	7	0.35	139.95	133.96	0	1.49	6	0.37	182.76	170.75	0	0.42	15	0.05	81.46	76.12	0	0.32	11	0.12	123.04	120.0	0	0.21	16	0.11	121.72	118.42	0	2023-04-03 23:00:00	Y
1680566400	0.02734333333333333	1.054685	Knee to thigh	0.75	6	0.0	57.77	48.81	0	1.4	7	0.36	139.34	133.34	0	1.54	6	0.38	182.9	170.25	0	0.44	15	0.05	81.04	75.67	0	0.24	11	0.1	121.68	118.44	0	0.2	16	0.11	121.77	118.49	0	2023-04-04 00:00:00	Y
1680570000	0.04100499999999996	1.0656124999999999	Knee to thigh	0.73	6	0.0	58.08	49.0	0	1.46	7	0.36	140.44	134.0	0	1.57	6	0.38	186.62	173.74	0	0.45	15	0.05	81.27	75.96	0	0.24	11	0.1	121.57	118.31	0	0.2	16	0.11	121.86	118.58	0	2023-04-04 01:00:00	Y
1680573600	0.08748666666666666	1.10936	Knee to thigh	0.69	6	0.0	57.6	48.83	0	1.52	7	0.36	141.86	134.88	0	1.68	6	0.39	192.06	178.74	0	0.48	14	0.05	81.0	75.5	0	0.24	11	0.09	121.52	118.24	0	0.2	16	0.1	121.84	118.61	0	2023-04-04 02:00:00	Y
1680577200	0.3964283333333333	1.3827675	Knee to thigh	0.66	6	0.0	57.16	48.47	0	1.52	7	0.39	141.04	134.25	0	2.04	3	0.35	202.21	188.04	0	0.49	14	0.06	81.2	75.89	0	0.2	11	0.09	118.3	115.92	0	0.2	16	0.11	122.12	118.95	0	2023-04-04 03:00:00	Y
1680580800	0.31168	1.328085	Knee to thigh	0.62	6	0.0	56.53	48.09	0	1.65	7	0.41	145.89	136.61	0	2.08	4	0.34	212.23	196.46	0	0.51	14	0.05	80.77	75.36	0	0.19	11	0.09	118.28	115.86	0	0.2	16	0.11	122.3	119.17	0	2023-04-04 04:00:00	Y
1680584400	0.2925416666666667	1.2734025	Knee to thigh	0.6	6	0.0	56.08	47.77	0	1.64	7	0.4	144.73	135.83	0	2.04	4	0.32	215.49	198.23	0	0.53	14	0.05	81.52	76.0	0	0.19	11	0.08	118.27	115.81	0	0.52	6	0.14	202.5	199.54	0	2023-04-04 05:00:00	Y
1680588000	0.24059333333333333	1.2515299999999998	Knee to thigh	0.57	6	0.0	55.69	47.63	0	1.62	7	0.38	142.1	134.3	0	2.04	4	0.32	216.33	198.47	0	0.55	14	0.05	80.79	75.36	0	0.2	15	0.11	122.71	119.67	0	0.5	6	0.14	198.99	195.9	0	2023-04-04 06:00:00	Y
1680591600	0.18864500000000006	1.1968475	Knee to thigh	0.55	6	0.0	55.42	47.48	0	1.61	7	0.39	140.57	133.62	0	1.99	4	0.31	219.59	200.91	0	0.55	13	0.06	80.9	75.71	0	0.24	6	0.09	180.0	180.0	0	0.57	5	0.16	193.85	189.34	0	2023-04-04 07:00:00	Y
1680595200	0.1695066666666667	1.1421649999999999	Knee to thigh	0.54	6	0.0	55.28	47.36	0	1.61	7	0.41	139.89	133.21	0	1.95	4	0.32	218.74	199.26	0	0.58	13	0.06	80.9	75.44	0	0.27	6	0.1	180.0	180.0	0	0.4	6	0.12	200.74	198.62	0	2023-04-04 08:00:00	Y
1680598800	0.08474833333333331	1.0546825	Knee to thigh	0.52	6	0.0	55.0	47.26	0	1.63	8	0.43	139.91	133.22	0	1.84	4	0.31	218.55	198.27	0	0.58	13	0.06	81.83	76.13	0	0.0	0	0.0	0.0	0.0	0	0.36	5	0.12	200.58	198.71	0	2023-04-04 09:00:00	Y
1680602400	0.0	1.0	Shin to knee	0.51	6	0.0	54.8	47.16	0	1.63	8	0.43	139.19	132.76	0	1.68	4	0.3	217.06	196.62	0	0.59	13	0.06	80.67	75.37	0	0.0	0	0.0	0.0	0.0	0	0.38	6	0.12	197.26	193.83	0	2023-04-04 10:00:00	Y
1680606000	-0.03281166666666668	0.9671883333333333	Shin to knee	0.5	6	0.0	54.58	47.02	0	1.7	8	0.46	141.04	133.44	0	1.5	4	0.28	214.67	194.67	0	0.6	13	0.06	80.9	75.68	0	0.0	0	0.0	0.0	0.0	0	0.36	5	0.11	197.7	195.08	0	2023-04-04 11:00:00	Y
1680609600	-0.032813333333333305	0.9343766666666666	Shin to knee	0.49	6	0.0	54.46	46.99	0	1.71	8	0.48	140.98	133.25	0	1.38	4	0.28	210.89	191.41	0	0.61	13	0.06	80.65	75.38	0	0.0	0	0.0	0.0	0.0	0	0.28	5	0.1	200.46	199.31	0	2023-04-04 12:00:00	Y
1680613200	-0.03281499999999998	0.934385	Shin to knee	0.45	6	0.0	53.84	46.3	0	1.72	8	0.47	140.38	132.89	0	1.26	4	0.25	207.81	188.89	0	0.61	12	0.06	80.92	75.72	0	0.29	15	0.14	122.37	119.22	0	0.0	0	0.0	0.0	0.0	0	2023-04-04 13:00:00	Y
1680616800	-6.66666666665483e-06	0.9671933333333333	Shin to knee	0.47	6	0.0	54.92	47.34	0	1.73	8	0.47	139.61	132.66	0	1.2	4	0.24	205.57	188.03	0	0.61	12	0.06	80.85	75.46	0	0.3	15	0.14	122.3	119.09	0	0.0	0	0.0	0.0	0.0	0	2023-04-04 14:00:00	Y
1680620400	-0.09842833333333331	0.9015716666666667	Shin to knee	0.47	5	0.0	52.08	40.0	0	0.5	5	0.13	216.91	206.96	0	0.0	0	0.0	0.0	0.0	0	0.6	12	0.06	81.1	75.76	0	0.31	15	0.15	122.27	119.04	0	2.0	8	0.57	150.74	135.25	0	2023-04-04 15:00:00	Y
1680624000	0.0	1.0	Shin to knee	0.44	5	0.0	54.58	47.22	0	0.0	0	0.0	0.0	0.0	0	0.99	4	0.21	204.11	187.67	0	0.61	12	0.06	80.62	75.17	0	0.32	15	0.15	122.17	118.91	0	1.78	8	0.5	139.79	132.54	0	2023-04-04 16:00:00	Y
1680627600	-0.01093666666666665	0.9617199999999999	Shin to knee	0.43	5	0.0	54.7	47.37	0	0.0	0	0.0	0.0	0.0	0	0.87	4	0.19	201.87	184.77	0	0.6	12	0.06	80.89	75.45	0	0.33	15	0.15	122.15	118.89	0	1.8	8	0.51	139.86	132.36	0	2023-04-04 17:00:00	Y
1680631200	0.043746666666666656	1.02187	Knee to thigh	0.42	5	0.0	54.8	47.44	0	0.0	0	0.0	0.0	0.0	0	0.86	4	0.19	201.72	186.89	0	0.61	12	0.06	80.79	75.1	0	0.34	15	0.15	122.03	118.74	0	1.8	8	0.51	138.95	132.15	0	2023-04-04 18:00:00	Y
1680634800	-0.06561999999999998	0.95078	Shin to knee	0.42	5	0.0	54.96	47.66	0	0.0	0	0.0	0.0	0.0	0	0.24	5	0.09	203.81	201.18	0	0.6	12	0.07	80.66	75.26	0	0.35	15	0.17	121.75	118.4	0	1.96	8	0.59	145.85	132.84	0	2023-04-04 19:00:00	Y
1680638400	-0.043746666666666656	0.9781199999999999	Shin to knee	0.41	5	0.0	55.15	47.78	0	0.0	0	0.0	0.0	0.0	0	0.22	5	0.08	203.68	201.1	0	0.6	12	0.07	80.51	74.97	0	0.35	15	0.17	121.97	118.65	0	1.95	8	0.59	144.59	132.34	0	2023-04-04 20:00:00	Y
1680642000	0.043746666666666656	1.07108	Knee to thigh	0.4	5	0.0	55.31	47.94	0	0.0	0	0.0	0.0	0.0	0	0.68	3	0.16	196.56	182.53	0	0.58	12	0.06	80.58	74.99	0	0.35	15	0.16	122.0	118.69	0	1.83	8	0.53	138.33	131.52	0	2023-04-04 21:00:00	Y
1680645600	0.0	1.0	Shin to knee	0.39	5	0.0	55.25	48.03	0	0.0	0	0.0	0.0	0.0	0	0.22	5	0.08	200.11	196.47	0	0.57	12	0.07	80.47	74.9	0	0.34	15	0.17	121.94	118.6	0	1.93	8	0.59	142.41	131.55	0	2023-04-04 22:00:00	Y
1680649200	-0.043745000000000006	0.9535216666666667	Shin to knee	0.38	5	0.0	55.26	48.11	0	0.0	0	0.0	0.0	0.0	0	0.17	5	0.07	201.67	199.66	0	0.55	12	0.06	80.6	75.05	0	0.34	15	0.17	121.97	118.64	0	1.93	8	0.6	141.85	131.43	0	2023-04-04 23:00:00	Y
1680652800	-0.08749000000000001	0.9070433333333334	Shin to knee	0.37	5	0.0	55.4	48.25	0	0.36	2	0.07	168.74	159.14	0	0.19	5	0.08	204.08	201.35	0	0.54	12	0.07	80.28	74.76	0	0.33	15	0.18	121.79	118.39	0	1.9	8	0.61	140.37	130.74	0	2023-04-05 00:00:00	Y
1680656400	-0.09842500000000001	0.893365	Shin to knee	0.36	5	0.0	55.51	48.35	0	0.0	0	0.0	0.0	0.0	0	0.25	4	0.09	197.7	193.71	0	0.52	12	0.06	80.38	74.88	0	0.33	15	0.17	121.79	118.48	0	1.95	8	0.59	141.45	131.53	0	2023-04-05 01:00:00	Y
1680660000	-0.14217	0.8468866666666667	Shin to knee	0.0	0	0.0	0.0	0.0	0	0.77	2	0.14	180.42	167.77	0	0.0	0	0.0	0.0	0.0	0	0.63	12	0.04	72.71	64.46	0	0.32	15	0.14	121.88	118.49	0	1.87	8	0.51	138.4	130.32	0	2023-04-05 02:00:00	Y
1680663600	-0.08748500000000003	0.8988383333333334	Shin to knee	0.0	0	0.0	0.0	0.0	0	0.93	3	0.17	182.47	169.82	0	0.0	0	0.0	0.0	0.0	0	0.61	12	0.04	72.86	64.63	0	0.31	15	0.14	122.01	118.66	0	1.86	8	0.48	137.41	129.85	0	2023-04-05 03:00:00	Y
1680667200	-0.09842000000000001	0.91798	Shin to knee	0.31	5	0.0	53.99	47.83	0	1.06	3	0.21	183.46	171.07	0	0.0	0	0.0	0.0	0.0	0	0.51	12	0.05	80.14	74.49	0	0.31	15	0.15	122.08	118.75	0	1.85	8	0.5	136.26	129.09	0	2023-04-05 04:00:00	Y
1680670800	-0.07655499999999998	0.9043016666666667	Shin to knee	0.3	5	0.0	53.01	47.26	0	1.21	3	0.24	184.72	171.96	0	0.0	0	0.0	0.0	0.0	0	0.49	12	0.05	80.33	74.63	0	0.3	14	0.14	122.27	118.99	0	1.84	8	0.49	135.07	128.72	0	2023-04-05 05:00:00	Y
1680674400	-0.054680000000000006	0.9562533333333334	Shin to knee	0.29	5	0.0	53.09	47.39	0	1.38	3	0.26	185.89	172.64	0	0.0	0	0.0	0.0	0.0	0	0.48	12	0.05	80.31	74.52	0	0.3	14	0.14	122.41	119.17	0	1.84	8	0.47	134.5	128.33	0	2023-04-05 06:00:00	Y
1680678000	-0.03280499999999992	0.975395	Shin to knee	0.28	5	0.0	53.42	47.57	0	1.55	3	0.29	185.41	170.35	0	0.0	0	0.0	0.0	0.0	0	0.46	12	0.05	79.96	74.41	0	0.32	14	0.13	121.97	118.66	0	1.81	8	0.45	134.61	128.86	0	2023-04-05 07:00:00	Y
1680681600	-0.01093999999999995	0.9617166666666667	Shin to knee	0.26	6	0.0	52.78	47.31	0	1.69	4	0.31	186.78	171.22	0	0.0	0	0.0	0.0	0.0	0	0.45	12	0.04	79.82	74.21	0	0.33	14	0.13	122.02	118.71	0	1.8	8	0.44	134.17	128.59	0	2023-04-05 08:00:00	Y
1680685200	0.010935000000000028	0.9808583333333333	Shin to knee	0.25	6	0.0	53.37	47.64	0	1.8	4	0.33	188.99	173.48	0	0.0	0	0.0	0.0	0.0	0	0.43	12	0.04	79.88	74.27	0	0.34	14	0.13	122.07	118.77	0	1.81	8	0.43	133.58	128.15	0	2023-04-05 09:00:00	Y
1680688800	0.0	1.0	Shin to knee	0.24	6	0.0	53.54	47.83	0	1.92	4	0.34	189.69	174.01	0	0.0	0	0.0	0.0	0.0	0	0.42	11	0.04	79.73	74.06	0	0.36	13	0.13	122.12	118.81	0	1.79	8	0.42	133.07	127.77	0	2023-04-05 10:00:00	Y
1680692400	0.010929999999999995	0.9781299999999999	Shin to knee	0.23	6	0.0	52.96	47.74	0	2.02	4	0.35	190.07	174.08	0	0.0	0	0.0	0.0	0.0	0	0.41	11	0.04	79.68	74.03	0	0.38	13	0.13	122.01	118.62	0	1.79	8	0.41	133.2	127.91	0	2023-04-05 11:00:00	Y
1680696000	-0.01094000000000006	0.9890599999999999	Shin to knee	0.22	6	0.0	53.0	47.78	0	2.11	4	0.36	190.11	174.25	0	0.0	0	0.0	0.0	0.0	0	0.4	11	0.04	79.59	73.89	0	0.39	13	0.13	122.06	118.67	0	1.8	8	0.4	132.63	127.37	0	2023-04-05 12:00:00	Y
1680699600	0.0	0.9671899999999999	Shin to knee	0.21	6	0.0	53.26	48.07	0	2.23	4	0.38	187.75	171.56	0	0.0	0	0.0	0.0	0.0	0	0.39	11	0.04	79.63	73.93	0	0.42	13	0.14	122.05	118.68	0	1.78	8	0.38	132.4	127.22	0	2023-04-05 13:00:00	Y
1680703200	0.01094000000000006	0.9781299999999998	Shin to knee	0.2	6	0.0	53.58	48.41	0	2.33	4	0.38	186.36	170.27	0	0.0	0	0.0	0.0	0.0	0	0.37	11	0.03	78.98	73.59	0	0.43	13	0.14	122.09	118.68	0	1.82	8	0.38	132.35	127.06	0	2023-04-05 14:00:00	Y
1680706800	0.021869999999999945	0.9890699999999999	Shin to knee	0.19	6	0.0	53.45	48.52	0	2.47	4	0.39	183.12	166.96	0	0.0	0	0.0	0.0	0.0	0	0.36	11	0.03	79.02	73.61	0	0.46	13	0.14	122.1	118.71	0	1.82	8	0.37	131.76	126.6	0	2023-04-05 15:00:00	Y
1680710400	0.0	1.0	Shin to knee	0.18	6	0.0	53.27	48.61	0	2.53	4	0.39	181.52	165.33	0	0.0	0	0.0	0.0	0.0	0	0.35	11	0.03	79.01	73.54	0	0.47	13	0.14	122.06	118.66	0	1.89	8	0.37	132.07	126.64	0	2023-04-05 16:00:00	Y
1680714000	0.05468166666666674	1.0546816666666667	Knee to thigh	0.17	6	0.0	54.33	49.2	0	2.61	4	0.4	179.22	162.95	0	0.0	0	0.0	0.0	0.0	0	0.34	11	0.03	79.04	73.56	0	0.49	13	0.14	122.07	118.69	0	1.9	8	0.36	131.52	126.16	0	2023-04-05 17:00:00	Y
1680717600	0.10936333333333348	1.0765533333333335	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.64	4	0.37	178.32	161.98	0	0.0	0	0.0	0.0	0.0	0	0.33	11	0.03	78.88	73.28	0	0.51	13	0.14	122.02	118.61	0	1.95	8	0.35	131.69	126.11	0	2023-04-05 18:00:00	Y
1680721200	0.0984250000000001	1.0984250000000002	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.68	4	0.38	176.45	159.86	0	0.0	0	0.0	0.0	0.0	0	0.31	11	0.03	78.9	73.28	0	0.53	13	0.14	122.04	118.64	0	1.88	8	0.34	130.12	124.98	0	2023-04-05 19:00:00	Y
1680724800	0.054676666666666596	1.0546766666666665	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.63	4	0.38	175.4	158.13	0	0.0	0	0.0	0.0	0.0	0	0.3	11	0.03	78.88	73.21	0	0.54	13	0.14	121.97	118.56	0	1.83	8	0.33	130.21	125.17	0	2023-04-05 20:00:00	Y
1680728400	0.010938333333333383	1.0109383333333333	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.5	4	0.37	176.73	159.25	0	0.0	0	0.0	0.0	0.0	0	0.3	11	0.03	77.51	71.14	0	0.54	13	0.14	121.99	118.59	0	1.85	8	0.34	129.39	123.77	0	2023-04-05 21:00:00	Y
1680732000	0.0	1.0	Shin to knee	0.0	0	0.0	0.0	0.0	0	2.42	4	0.36	177.09	158.98	0	0.0	0	0.0	0.0	0.0	0	0.29	11	0.03	77.65	71.3	0	0.55	13	0.15	121.93	118.51	0	1.85	8	0.34	130.26	124.98	0	2023-04-05 22:00:00	Y
1680735600	0.03827499999999995	1.0396966666666667	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.39	4	0.36	177.69	159.55	0	0.0	0	0.0	0.0	0.0	0	0.27	11	0.02	76.54	70.71	0	0.55	13	0.15	121.69	118.12	0	1.84	8	0.34	129.86	124.71	0	2023-04-05 23:00:00	Y
1680739200	0.10936000000000001	1.1122033333333334	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.38	4	0.36	178.27	160.19	0	0.0	0	0.0	0.0	0.0	0	0.26	11	0.01	76.56	70.76	0	0.56	13	0.15	121.61	118.04	0	1.84	8	0.35	129.59	124.59	0	2023-04-06 00:00:00	Y
